source_file,operator_ref,operator_name,line_name,line_description,price_id,amount_gbp
SWWD_7086_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196408909906075.xml,SWWD,Go South Coast,Go South Coast 7086 Outbound,Ansty - Shaftesbury,price_band_3.9@ChildReturn,3.9
WDBC_1053_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196376334244450.xml,WDBC,Go South Coast,Go South Coast 1053 Outbound,Bournemouth - Wimborne,price_band_1.9@ChildSingle,1.9
WDBC_8120_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196410309557720.xml,WDBC,Go South Coast,Go South Coast 8120 Outbound,Poole - Bournemoputh International Airport,price_band_2.5@ChildSingle,2.5
SWWD_3166_Inbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196393576385780.xml,SWWD,Go South Coast,Go South Coast 3166 Inbound,South Wilts Grammar School - Idmiston,price_band_2.3@AdultSingle,2.3
WDBC_1016_Outbound_AdultSingle_2f1f0c04-770d-4707-ab06-213c5a798ad7_639196372440401575.xml,WDBC,Go South Coast,Go South Coast 1016 Outbound,Poole - Bournemouth,price_band_1.0@AdultSingle,1.0
DAMY_6505_Inbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196407196013441.xml,DAMY,Go South Coast,Go South Coast 6505 Inbound,Weymouth - Dorchester,price_band_3.1@ChildReturn,3.1
BLUS_4015_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196401920937575.xml,BLUS,Go South Coast,Go South Coast 4015 Inbound,Central Station - Hamble,price_band_2.5@ChildSingle,2.5
SWWD_3206_Outbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196394052641098.xml,SWWD,Go South Coast,Go South Coast 3206 Outbound,Allington - Blue Boar Row,price_band_6.0@AdultReturn,6.0
WDBC_2112_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196386369738702.xml,WDBC,Go South Coast,Go South Coast 2112 Outbound,Hythe - Lymington,price_band_5.6@ChildReturn,5.6
SWWD_3645_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196399858102265.xml,SWWD,Go South Coast,Go South Coast 3645 Outbound,Stratford Road Grammar School - Hamptworth Cuckoo,price_band_3.0@AdultSingle,3.0
WDBC_1001_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196369099689612.xml,WDBC,Go South Coast,Go South Coast 1001 Inbound,Poole - Bournemouth Hospital,price_band_4.7@AdultReturn,4.7
WDBC_1006_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196370701252720.xml,WDBC,Go South Coast,Go South Coast 1006 Inbound,Poole - Tower Park,price_band_1.9@ChildSingle,1.9
WDBC_1060_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196376749091852.xml,WDBC,Go South Coast,Go South Coast 1060 Inbound,Rockley - Sandbanks,price_band_4.7@AdultReturn,4.7
BLUS_4002_Outbound_ChildSingle_eed5e2e8-c472-41af-825e-db09ec887334_639196401101329592.xml,BLUS,Go South Coast,Go South Coast 4002 Outbound,Southampton - Fair Oak,price_band_1.0@ChildSingle,1.0
WDBC_2616_Inbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196387190271681.xml,WDBC,Go South Coast,Go South Coast 2616 Inbound,Ringwood - Brockenhurst College,price_band_3.0@AdultSingle,3.0
BLUS_8439_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196410513787136.xml,BLUS,Go South Coast,Go South Coast 8439 Outbound,Romsey - Andover,price_band_3.0@ChildSingle,3.0
TDTR_7146_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196409098340196.xml,TDTR,Go South Coast,Go South Coast 7146 Outbound,Swindon - Hungerford,price_band_4.1@ChildReturn,4.1
TDTR_7042_Inbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196408287052126.xml,TDTR,Go South Coast,Go South Coast 7042 Inbound,Calne - St John's School,price_band_1.8@ChildReturn,1.8
WDBC_1106_Inbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196377308757056.xml,WDBC,Go South Coast,Go South Coast 1106 Inbound,Poole - Tower Park,price_band_3.0@AdultSingle,3.0
WDBC_1811_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196380008712671.xml,WDBC,Go South Coast,Go South Coast 1811 Inbound,Bournemouth - Somerford,price_band_4.5@AdultReturn,4.5
BLUS_4009_Outbound_AdultSingle_eed5e2e8-c472-41af-825e-db09ec887334_639196401617991333.xml,BLUS,Go South Coast,Go South Coast 4009 Outbound,Southampton - Langley/Fawley,price_band_1.0@AdultSingle,1.0
TDTR_7076_Outbound_YoungPersonRtn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196408736218992.xml,TDTR,Go South Coast,Go South Coast 7076 Outbound,Marlborough - Bath,price_band_2.8@YoungPersonRtn,2.8
WDBC_2761_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196387441241983.xml,WDBC,Go South Coast,Go South Coast 2761 Inbound,Bunkers Hill Cottage - Priestlands School,price_band_3.6@ChildSingle,3.6
WDBC_1801_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196379499943625.xml,WDBC,Go South Coast,Go South Coast 1801 Outbound,Bournemouth - Christchurch,price_band_3.7@ChildReturn,3.7
WDBC_2618_Outbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196387241385145.xml,WDBC,Go South Coast,Go South Coast 2618 Outbound,Cooper Dean - Brockenhurst College,price_band_9.1@AdultReturn,9.1
WDBC_2112_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196386324315955.xml,WDBC,Go South Coast,Go South Coast 2112 Inbound,Hythe - Lymington,price_band_2.6@ChildSingle,2.6
WDBC_2120_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196386405901867.xml,WDBC,Go South Coast,Go South Coast 2120 Inbound,New Milton Tesco - Lymington,price_band_2.5@ChildSingle,2.5
WDBC_1818_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196380451551605.xml,WDBC,Go South Coast,Go South Coast 1818 Outbound,Bournemouth - Broadstone,price_band_2.5@ChildSingle,2.5
TDTR_3820_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196400556729284.xml,TDTR,Go South Coast,Go South Coast 3820 Outbound,Marlborough - Newbury,price_band_2.1@ChildSingle,2.1
WDBC_1789_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196379418716693.xml,WDBC,Go South Coast,Go South Coast 1789 Outbound,Bournemouth School for Girls - Lymington,price_band_2.9@ChildSingle,2.9
WDBC_2906_Outbound_AdultSingle_2f1f0c04-770d-4707-ab06-213c5a798ad7_639196388476753346.xml,WDBC,Go South Coast,Go South Coast 2906 Outbound,Poole - Ringwood,price_band_2.3@AdultSingle,2.3
TDTR_7076_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196408707437362.xml,TDTR,Go South Coast,Go South Coast 7076 Inbound,Marlborough - Bath,price_band_4.0@AdultReturn,4.0
WDBC_1841_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196382130631696.xml,WDBC,Go South Coast,Go South Coast 1841 Outbound,Bournemouth - Mudeford and Somerford,price_band_2.8@AdultSingle,2.8
SWWD_3684_Inbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196400268803265.xml,SWWD,Go South Coast,Go South Coast 3684 Inbound,Coombe Bissett - Burgate,price_band_3.5@AdultSingle,3.5
TDTR_7091_Outbound_YoungPersonSgl_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196408948536679.xml,TDTR,Go South Coast,Go South Coast 7091 Outbound,Orbital Park - GW Hospital,price_band_1.8@YoungPersonSgl,1.8
BLUS_4425_Inbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196402929947240.xml,BLUS,Go South Coast,Go South Coast 4425 Inbound,Eastleigh - Boorley Park,price_band_4.0@ChildReturn,4.0
DAMY_6505_Inbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196407169414629.xml,DAMY,Go South Coast,Go South Coast 6505 Inbound,Weymouth - Dorchester,price_band_3.0@AdultSingle,3.0
SWWD_3885_Inbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196400773713449.xml,SWWD,Go South Coast,Go South Coast 3885 Inbound,Whaddon - Burgate School,price_band_4.9@ChildReturn,4.9
BLUS_4424_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196402908538165.xml,BLUS,Go South Coast,Go South Coast 4424 Outbound,Eastleigh - Hedge End,price_band_2.6@ChildReturn,2.6
WDBC_1020_Outbound_AdultSingle_2f1f0c04-770d-4707-ab06-213c5a798ad7_639196373870710671.xml,WDBC,Go South Coast,Go South Coast 1020 Outbound,Poole - Christchurch,price_band_1.0@AdultSingle,1.0
SWWD_3402_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196396010784145.xml,SWWD,Go South Coast,Go South Coast 3402 Outbound,Salisbury - Devizes,price_band_6.0@ChildReturn,6.0
WDBC_1883_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196382558488224.xml,WDBC,Go South Coast,Go South Coast 1883 Outbound,Alum Chine - Castlepoint,price_band_3.1@ChildReturn,3.1
WDBC_1883_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196382569978481.xml,WDBC,Go South Coast,Go South Coast 1883 Outbound,Alum Chine - Castlepoint,price_band_2.6@AdultSingle,2.6
WDBC_2003_Inbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196385719101629.xml,WDBC,Go South Coast,Go South Coast 2003 Inbound,Salisbury - Bournemouth,price_band_5.6@ChildReturn,5.6
BLUS_2607_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196387057478163.xml,BLUS,Go South Coast,Go South Coast 2607 Outbound,North Baddesley - Brockenhurst College,price_band_2.6@AdultSingle,2.6
WDBC_2633_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196387427779345.xml,WDBC,Go South Coast,Go South Coast 2633 Outbound,Wimborne - Brockenhurst College,price_band_3.0@AdultSingle,3.0
BLUS_4005_Outbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196401231112026.xml,BLUS,Go South Coast,Go South Coast 4005 Outbound,Boyatt Wood - Romsey,price_band_6.0@AdultReturn,6.0
WDBC_2219_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196386896952516.xml,WDBC,Go South Coast,Go South Coast 2219 Inbound,Lymington  - New Milton,price_band_4.2@AdultReturn,4.2
WDBC_1908_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196383483420945.xml,WDBC,Go South Coast,Go South Coast 1908 Outbound,Poole - Blandford,price_band_6.0@ChildReturn,6.0
WDBC_6047_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196406360960623.xml,WDBC,Go South Coast,Go South Coast 6047 Outbound,Ringwood Road - Parkstone Grammar School,price_band_2.0@ChildSingle,2.0
SWWD_3102_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196392041860066.xml,SWWD,Go South Coast,Go South Coast 3102 Inbound,Salisbury - Devizes,price_band_1.9@ChildSingle,1.9
WDBC_1020_Inbound_AdultSingle_2f1f0c04-770d-4707-ab06-213c5a798ad7_639196373463750270.xml,WDBC,Go South Coast,Go South Coast 1020 Inbound,Poole - Christchurch,price_band_1.0@AdultSingle,1.0
SWWD_7201_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196409611567721.xml,SWWD,Go South Coast,Go South Coast 7201 Inbound,Figheldean - Salisbury,price_band_4.5@AdultReturn,4.5
BLUS_4538_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196403020672191.xml,BLUS,Go South Coast,Go South Coast 4538 Outbound,Rushington - Applemore College,price_band_3.0@AdultSingle,3.0
WDBC_1836_Inbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196381789321857.xml,WDBC,Go South Coast,Go South Coast 1836 Inbound,Talbot View - Kinson,price_band_3.2@ChildReturn,3.2
SWWD_3509_Inbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196399074188624.xml,SWWD,Go South Coast,Go South Coast 3509 Inbound,Milford Street - New Canal,price_band_2.5@ChildReturn,2.5
SWWD_3101_Outbound_YoungPersonSgl_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196391994442341.xml,SWWD,Go South Coast,Go South Coast 3101 Outbound,Devizes - Pewsey,price_band_1.0@YoungPersonSgl,1.0
BLUS_4203_Outbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196402810010819.xml,BLUS,Go South Coast,Go South Coast 4203 Outbound,Totton - Totton Clockwise,price_band_4.5@AdultReturn,4.5
SWWD_3511_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196399103836265.xml,SWWD,Go South Coast,Go South Coast 3511 Inbound,Blue Boar Row - Old Sarum,price_band_2.3@ChildSingle,2.3
WDBC_1788_Outbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196379254575038.xml,WDBC,Go South Coast,Go South Coast 1788 Outbound,Walkford - Bournemouth School for Girls,price_band_5.4@AdultReturn,5.4
SWWD_3327_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196395609603542.xml,SWWD,Go South Coast,Go South Coast 3327 Outbound,Salisbury - Shaftesbury,price_band_2.9@ChildSingle,2.9
DAMY_6307_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196406455837620.xml,DAMY,Go South Coast,Go South Coast 6307 Outbound,Blandford - Shaftesbury,price_band_2.8@ChildReturn,2.8
WDBC_1802_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196379558241218.xml,WDBC,Go South Coast,Go South Coast 1802 Inbound,Bournemouth - Castlepoint,price_band_2.3@ChildSingle,2.3
TDTR_7076_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196408778942749.xml,TDTR,Go South Coast,Go South Coast 7076 Outbound,Marlborough - Bath,price_band_2.0@AdultSingle,2.0
WDBC_6715_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196407366245853.xml,WDBC,Go South Coast,Go South Coast 6715 Inbound,Verwood - QE School,price_band_6.0@ChildSingle,6.0
TDTR_7048_Inbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196408466591234.xml,TDTR,Go South Coast,Go South Coast 7048 Inbound,Swindon - Marlborough,price_band_2.2@AdultSingle,2.2
SWWD_3763_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196400481757004.xml,SWWD,Go South Coast,Go South Coast 3763 Inbound,Mount Pleasant Farm - Burgate School,price_band_1.8@ChildSingle,1.8
WDBC_1060_Outbound_ChildSingle_d46597a9-440e-4c13-b49a-76a3986683d1_639196376906714393.xml,WDBC,Go South Coast,Go South Coast 1060 Outbound,Rockley - Sandbanks,price_band_1.0@ChildSingle,1.0
DAMY_3183_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196393928196536.xml,DAMY,Go South Coast,Go South Coast 3183 Outbound,Blandford - Weymouth,price_band_2.6@ChildSingle,2.6
WDBC_2176_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196386614618914.xml,WDBC,Go South Coast,Go South Coast 2176 Outbound,Christchurch - Ringwood,price_band_5.6@ChildReturn,5.6
WDBC_2219_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196386936863462.xml,WDBC,Go South Coast,Go South Coast 2219 Outbound,Lymington  - New Milton,price_band_2.5@AdultSingle,2.5
SVCT_5005_Outbound_YoungAdSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196403926789222.xml,SVCT,Go South Coast,Go South Coast 5005 Outbound,Newport  - East Cowes,price_band_2.4@YoungAdSingle,2.4
BLUS_4006_Inbound_ChildSingle_eed5e2e8-c472-41af-825e-db09ec887334_639196401280185318.xml,BLUS,Go South Coast,Go South Coast 4006 Inbound,Southampton - Townhill Park,price_band_1.0@ChildSingle,1.0
WDBC_1741_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196379035050717.xml,WDBC,Go South Coast,Go South Coast 1741 Inbound,Sandbanks Ferry - Parkstone Grammar School,price_band_5.8@AdultReturn,5.8
WDBC_6903_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196407486328935.xml,WDBC,Go South Coast,Go South Coast 6903 Inbound,Swanage - Lulworth,price_band_4.2@AdultReturn,4.2
SWWD_3404_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196396083184380.xml,SWWD,Go South Coast,Go South Coast 3404 Inbound,Salisbury - Larkhill,price_band_5.5@AdultReturn,5.5
SVCT_5089_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196404696990073.xml,SVCT,Go South Coast,Go South Coast 5089 Outbound,Newport  - Ryde,price_band_3.0@AdultSingle,3.0
TDTR_7067_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196408663329905.xml,TDTR,Go South Coast,Go South Coast 7067 Outbound,Penhill - Park South,price_band_2.2@AdultSingle,2.2
SVCT_8511_Inbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196410814000597.xml,SVCT,Go South Coast,Go South Coast 8511 Inbound,Island Coaster - East,price_band_3.2@AdultSingle,3.2
BLUS_4017_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196402097429227.xml,BLUS,Go South Coast,Go South Coast 4017 Outbound,Weston - Adanac Park,price_band_2.1@ChildSingle,2.1
WDBC_2176_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196386508659951.xml,WDBC,Go South Coast,Go South Coast 2176 Inbound,Christchurch - Ringwood,price_band_4.5@AdultReturn,4.5
BLUS_4815_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196403510716980.xml,BLUS,Go South Coast,Go South Coast 4815 Inbound,Boyatt Wood - Eastleigh,price_band_6.0@AdultReturn,6.0
WDBC_1053_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196376118157824.xml,WDBC,Go South Coast,Go South Coast 1053 Inbound,Bournemouth - Wimborne,price_band_3.0@ChildSingle,3.0
SVCT_5189_Inbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196405496987825.xml,SVCT,Go South Coast,Go South Coast 5189 Inbound,Ryde  - Newport,price_band_3.0@AdultSingle,3.0
SWWD_3407_Outbound_ChildSingle_eed5e2e8-c472-41af-825e-db09ec887334_639196397762912632.xml,SWWD,Go South Coast,Go South Coast 3407 Outbound,Salisbury - Southampton,price_band_1.0@ChildSingle,1.0
WDBC_1801_Outbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196379483946217.xml,WDBC,Go South Coast,Go South Coast 1801 Outbound,Bournemouth - Christchurch,price_band_4.5@AdultReturn,4.5
WDBC_6185_Inbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196406396104333.xml,WDBC,Go South Coast,Go South Coast 6185 Inbound,Blandford - Blandford Sch,price_band_2.8@ChildReturn,2.8
WDBC_2136_Outbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196386437210214.xml,WDBC,Go South Coast,Go South Coast 2136 Outbound,Ringwood - Ringwood,price_band_4.2@AdultReturn,4.2
SWWD_3166_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196393710875224.xml,SWWD,Go South Coast,Go South Coast 3166 Outbound,South Wilts Grammar School - Idmiston,price_band_2.5@ChildReturn,2.5
WDBC_1053_Outbound_ChildSingle_2f1f0c04-770d-4707-ab06-213c5a798ad7_639196376421005259.xml,WDBC,Go South Coast,Go South Coast 1053 Outbound,Bournemouth - Wimborne,price_band_2.5@ChildSingle,2.5
SWWD_3126_Inbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196393140963144.xml,SWWD,Go South Coast,Go South Coast 3126 Inbound,Salisbury - Hindon,price_band_2.7@AdultSingle,2.7
WDBC_2633_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196387427779345.xml,WDBC,Go South Coast,Go South Coast 2633 Outbound,Wimborne - Brockenhurst College,price_band_4.4@AdultSingle,4.4
